时间(s),冰力(N),位移(m),速度(m/s),加速度(m/s2),应力(Pa)
5.560000,0.00,-2.15806150e-01,2.36595485e+01,2717.219734,-54308912.50
5.565000,0.00,-8.10368800e-02,2.65721687e+01,-1254.486671,-23068431.27
5.570000,0.00,3.32320716e-02,1.91837972e+01,-1409.310984,6876918.28
5.575000,0.00,1.12214097e-01,1.26466664e+01,-1163.521879,29125237.91
5.580000,0.00,1.60543160e-01,6.51899837e+00,-1286.117058,42252372.30
5.585000,0.00,1.76371486e-01,-8.04212966e-01,-2066.475648,44797930.81
5.590000,0.00,1.40888707e-01,-1.36592285e+01,-2333.029952,34055653.73
5.595000,0.00,5.08669824e-02,-2.10290079e+01,-765.571286,11420454.67
5.600000,0.00,-5.74470634e-02,-2.07456684e+01,1042.533896,-14780609.98
5.605000,0.00,-1.40432640e-01,-1.10851240e+01,2662.115661,-34200040.04
5.610000,0.00,-1.60381172e-01,2.97793766e+00,2547.634337,-39054593.55
5.615000,0.00,-1.17931162e-01,1.31545774e+01,1478.312664,-29273240.46
5.620000,0.00,-4.10530478e-02,1.59492354e+01,696.889586,-11173862.04
5.625000,5018673.06,1.01066452e-01,4.68217286e+01,4986.925915,18514280.13
5.630000,4274431.00,3.34606062e-01,4.12389632e+01,-2541.082976,69841853.29
5.635000,4309475.45,5.04293052e-01,2.52323200e+01,-3476.349794,112669911.93
5.640000,4321642.53,5.92708297e-01,1.04708798e+01,-3270.633125,136865229.81
5.645000,4299393.85,6.05916704e-01,-3.65352696e+00,-2011.363459,141532097.77
5.650000,4397138.76,5.54784453e-01,-1.84992034e+01,-2940.688340,128945053.66
5.655000,4313357.36,4.52584123e-01,-1.69677793e+01,2264.148445,105752518.14
5.660000,4355822.75,3.81796695e-01,-1.46559050e+01,-960.090837,83494702.31
5.665000,3623762.21,2.94697276e-01,-2.11773731e+01,-2351.225152,60331542.25
5.670000,1976339.32,1.62450457e-01,-2.85889973e+01,547.410142,33595747.76
5.675000,1077862.42,3.55772609e-02,-2.05319455e+01,2787.446401,8277625.53
5.680000,587848.14,-2.56081021e-02,-4.57633113e+00,2102.313111,-5443354.06
5.685000,320602.55,-3.25785125e-02,1.27278820e+00,1257.998538,-7679592.73
5.690000,0.00,-1.22351277e-02,5.33855892e+00,-57.165619,-3333604.67
5.695000,0.00,1.38770718e-02,4.39858809e+00,-1037.523962,1647294.95
5.700000,0.00,1.49588523e-02,-4.03239396e+00,-1118.616282,2029555.52
5.705000,0.00,-9.24918584e-03,-4.20308873e+00,716.248781,-1279968.60
5.710000,0.00,-1.48573022e-02,2.90937163e+00,1591.062588,-1486195.61
5.715000,0.00,1.07376448e-02,5.43038305e+00,-446.262182,2860042.68
5.720000,0.00,2.86445558e-02,1.03710837e+00,-1244.566342,5918503.87
5.725000,0.00,2.04116626e-02,-3.30562639e+00,-228.022167,4376373.94
5.730000,0.00,2.19168594e-03,-4.09386268e+00,-164.919954,289332.20
5.735000,0.00,-1.71165744e-02,-2.96694206e+00,524.078764,-3741243.84
5.740000,0.00,-2.43673357e-02,4.03440803e-01,892.433336,-5102170.53
5.745000,0.00,-1.23300829e-02,3.68389205e+00,123.899353,-2915608.43
5.750000,4203930.76,3.19221718e-02,2.40080030e+01,8694.700816,4593765.13
5.755000,4422979.77,2.16086475e-01,3.78047143e+01,-2191.145570,40070767.04
5.760000,4443229.61,3.79829960e-01,2.79452780e+01,-2299.366393,80266543.21
5.765000,3869923.35,4.89187111e-01,1.57161563e+01,-3245.764116,110329759.03
5.770000,4544624.40,5.23366245e-01,2.36233280e+00,1342.108805,122730290.39
5.775000,6732600.19,5.66932602e-01,1.35872365e+01,560.693036,129738540.48
5.780000,7847512.97,6.39913704e-01,1.76328012e+01,2025.883366,143826945.78
5.785000,6645596.56,7.29216285e-01,9.66237392e+00,-5473.616427,160684574.63
5.790000,6354928.41,7.10090900e-01,-1.61445985e+01,-4032.206911,156838404.80
5.795000,6080419.33,5.99325762e-01,-2.45832602e+01,68.577085,134125913.73
5.800000,6036508.04,4.81324590e-01,-2.09154194e+01,2396.406781,108988944.91
5.805000,5851437.80,4.23240999e-01,-6.80805187e-01,3826.877101,96018313.86
5.810000,5472157.39,4.47284549e-01,7.48844471e+00,-487.349076,97829068.39
5.815000,3688491.85,4.51164737e-01,-9.48402180e+00,-4630.701342,97738324.75
5.820000,2486217.26,3.51893236e-01,-2.83026911e+01,-2402.901800,78670284.71
5.825000,1675827.55,1.96900773e-01,-3.01172312e+01,1681.480013,47379517.83
5.830000,1129586.71,7.57554100e-02,-1.78221136e+01,2436.819698,20043028.85
5.835000,761394.65,1.36474594e-02,-7.57434621e+00,1759.549189,3715827.53
5.840000,513215.86,-5.65821562e-03,-1.21769664e+00,450.750424,-3658456.14
5.845000,345931.67,-1.54940882e-02,-4.28612411e+00,-1260.570324,-8268335.18
5.850000,0.00,-5.11582712e-02,-9.16241690e+00,83.617207,-14699763.51
5.855000,0.00,-8.27514279e-02,-1.56597861e+00,2407.529502,-18541929.73
5.860000,0.00,-5.83412737e-02,1.11313724e+01,2095.415500,-11644027.42
5.865000,0.00,1.27202353e-02,1.49319284e+01,-603.097374,3547003.34
5.870000,0.00,7.16325709e-02,7.42700628e+00,-2021.034784,16299578.26
5.875000,0.00,8.41722801e-02,-2.03477442e+00,-1667.563864,19411082.67
5.880000,0.00,5.47319518e-02,-9.18253982e+00,-913.311374,13135549.46
5.885000,0.00,5.38822166e-03,-8.99864135e+00,855.266414,2689292.09
5.890000,0.00,-2.56702053e-02,-3.09492168e+00,1249.196633,-4818373.95
5.895000,0.00,-2.84819818e-02,1.11114103e+00,281.540723,-7136817.88
5.900000,0.00,-2.35411599e-02,2.22664035e-01,-473.422903,-7264785.45
5.905000,0.00,-2.77324535e-02,-1.41543953e+00,66.443130,-7795885.75
5.910000,0.00,-3.04600889e-02,7.83913861e-01,617.691968,-7311248.69
5.915000,0.00,-1.87814386e-02,3.85117802e+00,562.256235,-3846123.89
5.920000,0.00,5.90619295e-03,5.59478410e+00,64.336520,2076714.46
5.925000,0.00,3.18577953e-02,4.18936363e+00,-637.624309,7757531.10
5.930000,0.00,4.26926869e-02,-1.17250573e-01,-952.808786,9910425.88
5.935000,0.00,3.09301938e-02,-4.28184335e+00,-574.725240,7275964.04
5.940000,0.00,6.03789354e-03,-4.92084385e+00,284.767332,1891154.05
5.945000,0.00,-1.32208890e-02,-2.59114458e+00,527.535466,-2714396.82
5.950000,0.00,-2.01710924e-02,-3.79977009e-01,312.698591,-4889092.15
5.955000,0.00,-1.92076016e-02,5.86122489e-01,94.193687,-5099033.19
5.960000,0.00,-1.56829238e-02,7.55762866e-01,17.883578,-4306944.01
5.965000,0.00,-1.13742959e-02,1.02837475e+00,85.685839,-2955791.77
5.970000,0.00,-4.90485575e-03,1.62514756e+00,157.915698,-975502.04
5.975000,0.00,5.12107684e-03,2.29572297e+00,52.042506,1611968.99
5.980000,0.00,1.60299480e-02,1.79869309e+00,-262.531281,4028760.99
5.985000,0.00,2.06963679e-02,-6.46353721e-02,-417.774454,4920420.53
5.990000,0.00,1.55338322e-02,-1.87037258e+00,-264.105957,3679968.77
5.995000,0.00,4.09893923e-03,-2.44427411e+00,36.514340,1062982.86
6.000000,0.00,-6.73345290e-03,-1.74362255e+00,213.348886,-1505641.31
6.005000,0.00,-1.24953563e-02,-5.37544367e-01,241.151891,-2989605.44
6.010000,0.00,-1.24775294e-02,4.61917943e-01,143.326826,-3150571.34
6.015000,0.00,-8.95295352e-03,8.39626297e-01,19.107716,-2394931.02
6.020000,0.00,-4.69497297e-03,8.52318167e-01,1.806770,-1268663.67
6.025000,0.00,-3.34720561e-04,9.09372020e-01,20.947046,-24341.74
6.030000,0.00,4.42639512e-03,9.61848406e-01,-18.621473,1228923.71
6.035000,0.00,8.60573370e-03,6.27229631e-01,-115.494795,2196018.19
6.040000,0.00,9.99104642e-03,-1.14774009e-01,-163.969715,2442305.17
6.045000,0.00,7.46392058e-03,-8.59804378e-01,-121.226850,1782769.82
6.050000,0.00,2.03860447e-03,-1.21803224e+00,-12.440533,480965.58
6.055000,0.00,-3.70171709e-03,-9.85699892e-01,97.247041,-876749.65
6.060000,0.00,-7.14009385e-03,-3.54236975e-01,138.811357,-1717591.86
6.065000,0.00,-7.28293839e-03,2.60130307e-01,96.182375,-1809747.24
6.070000,0.00,-5.06977015e-03,5.67387114e-01,28.747553,-1316005.98
6.075000,0.00,-2.05882610e-03,6.09554886e-01,-5.220523,-558852.30
6.080000,0.00,8.51638516e-04,5.42182776e-01,-20.238941,214764.55
6.085000,0.00,3.25917943e-03,4.09002285e-01,-34.746879,851314.40
6.090000,0.00,4.78411525e-03,1.83738689e-01,-55.148513,1226176.97
6.095000,0.00,4.94296915e-03,-1.31143591e-01,-67.585320,1231106.89
6.100000,0.00,3.46836628e-03,-4.46401395e-01,-52.855667,836406.32
6.105000,0.00,7.34365292e-04,-6.08325398e-01,-6.752682,162228.18
6.110000,0.00,-2.15287283e-03,-5.01361860e-01,46.556458,-528570.20
6.115000,0.00,-3.93561251e-03,-1.91789288e-01,70.206961,-959303.13
6.120000,0.00,-4.03969916e-03,1.38067938e-01,56.324980,-998355.82
6.125000,0.00,-2.76990854e-03,3.42631002e-01,24.185926,-702468.52
6.130000,0.00,-8.87449175e-04,3.86108216e-01,-4.794317,-239437.83
6.135000,0.00,8.97006581e-04,3.13090714e-01,-22.194491,217079.47
6.140000,0.00,2.15068348e-03,1.83632431e-01,-28.196233,546858.26
6.145000,0.00,2.70497767e-03,3.61708351e-02,-30.502797,690194.12
6.150000,0.00,2.50040109e-03,-1.18005825e-01,-30.270035,628389.83
6.155000,0.00,1.55866503e-03,-2.50539975e-01,-20.496084,380713.86
6.160000,0.00,1.26322930e-04,-3.04878504e-01,0.341724,21864.46
6.165000,0.00,-1.29266051e-03,-2.43364901e-01,23.198230,-323711.70
6.170000,0.00,-2.15408670e-03,-9.13134705e-02,34.949132,-531299.88
6.175000,0.00,-2.17348799e-03,7.99793217e-02,30.790752,-536719.39
6.180000,0.00,-1.44603265e-03,1.97515455e-01,14.825478,-361904.49
6.185000,0.00,-3.52226389e-04,2.24688179e-01,-3.334992,-94158.12
6.190000,0.00,6.71094904e-04,1.74733734e-01,-15.176283,163094.77
6.195000,0.00,1.33127617e-03,8.62852835e-02,-18.958811,334245.73
6.200000,0.00,1.52608792e-03,-7.53428490e-03,-17.997163,386476.36
6.205000,0.00,1.27625923e-03,-8.92320655e-02,-14.179554,321835.55
6.210000,0.00,6.78524558e-04,-1.43887752e-01,-7.031603,167938.76
6.215000,0.00,-8.97387962e-05,-1.55170768e-01,2.810679,-26127.76
6.220000,0.00,-7.87623942e-04,-1.15788855e-01,12.522625,-198617.77
6.225000,0.00,-1.18128129e-03,-3.72446786e-02,17.773351,-293645.42
6.230000,0.00,-1.14475002e-03,5.02366246e-02,400.747020,-283311.37
6.235000,2398911.65,2.68934921e-02,1.47762100e+01,4149.831193,4369032.02
6.240000,4164972.65,1.46461885e-01,3.13670473e+01,2167.382292,27501097.66
6.245000,3954226.49,3.16099162e-01,3.23964185e+01,-2981.351134,64954000.16
6.250000,4032762.26,4.37949763e-01,1.78075072e+01,-2433.807238,96889768.68
6.255000,4037839.12,4.98423144e-01,6.98513158e+00,-1649.829906,114663291.73
6.260000,3991728.46,5.12172612e-01,-2.26631332e+00,-2104.533850,119345476.87
6.265000,3475640.12,4.79982258e-01,-1.02670415e+01,-1644.775261,112877370.79
6.270000,2720317.50,4.08015949e-01,-1.82848823e+01,-1407.901836,95571488.19
6.275000,2129140.83,2.97997982e-01,-2.64598001e+01,-2118.716321,67122280.93
6.280000,1666438.08,1.42015308e-01,-3.41347830e+01,-104.946337,29650993.56
6.285000,1304289.43,-1.54289966e-02,-2.62073705e+01,3049.622635,-5995007.89
6.290000,1020842.56,-1.00571880e-01,-7.09808084e+00,3899.658834,-25616548.96
6.295000,798994.08,-9.39691514e-02,8.15371840e+00,2065.570454,-25083687.18
6.300000,625357.49,-3.57768958e-02,1.35928843e+01,307.783177,-11429374.78
6.305000,489455.42,3.34026287e-02,1.36501257e+01,-321.090581,6335343.56
6.310000,4161673.93,1.11685581e-01,2.66087965e+01,7951.399201,24744405.81
6.315000,5618722.96,3.31860255e-01,5.27973823e+01,-1660.837193,68408169.44
6.320000,5690017.34,5.51761389e-01,3.55607853e+01,-3149.326809,120217490.07
6.325000,5427523.09,6.81966972e-01,1.55050546e+01,-3933.670534,154409990.62
6.330000,4501484.87,7.07097845e-01,-7.46525002e+00,-5186.836315,163552977.11
6.335000,3565256.55,6.14528109e-01,-2.84005703e+01,-4032.602905,144730131.27
6.340000,2823746.96,4.28937189e-01,-4.12196244e+01,1159.053101,104652299.07
6.345000,4616199.40,2.69183774e-01,-1.67362656e+01,7459.159964,63490452.70
6.350000,7489940.42,2.65050244e-01,1.13953699e+01,3551.904634,48341127.84
6.355000,7439145.35,3.53423378e-01,2.05079668e+01,-1258.020088,62585063.54
6.360000,7165877.15,4.40046406e-01,1.79516786e+01,1157.979288,88305390.91
6.365000,6829335.04,5.37853005e-01,2.18016105e+01,1698.448393,118515389.39
6.370000,6517699.86,6.60506968e-01,2.34849548e+01,-1882.598046,151021123.19
6.375000,6337345.02,7.54070615e-01,1.53662194e+01,-718.686490,177022084.57
6.380000,6383920.20,8.21793271e-01,9.90414738e+00,-2338.501533,191884245.97
6.385000,5983475.14,8.26713934e-01,-1.22155912e+01,-6762.285524,187029279.80
6.390000,6085447.91,6.87869079e-01,-3.93465803e+01,-3052.636143,153014707.07
6.395000,5639469.58,4.72538332e-01,-4.29610540e+01,1378.673739,104655367.03
6.400000,4317878.99,2.87031324e-01,-2.95158107e+01,3238.784889,63011449.96
6.405000,3305998.67,1.73889514e-01,-1.68976668e+01,2057.112732,36174542.43
6.410000,2531249.08,1.14805679e-01,-6.96509733e+00,1778.693629,22678864.95
6.415000,1938059.43,9.98071324e-02,2.39375503e-01,794.609066,19384590.87
6.420000,1483881.77,1.02368477e-01,-3.87997600e-01,-439.565878,20667117.65
6.425000,1136139.10,9.91520156e-02,-2.36223741e-01,252.474073,22262436.13
6.430000,869888.75,1.01183660e-01,1.24973377e+00,428.190391,24441789.79
6.435000,666033.27,1.10572779e-01,1.60216044e+00,-537.082385,26565288.98
6.440000,509950.63,1.08052839e-01,-3.14384062e+00,-1196.663456,25194001.73
6.445000,390445.42,7.82094588e-02,-8.19977314e+00,-540.988217,18047057.40
6.450000,298945.86,3.37365647e-02,-9.26495361e+00,-314.943054,7396610.92
6.455000,0.00,-1.78148904e-02,-1.00062611e+01,787.922728,-4234235.43
6.460000,0.00,-5.47368438e-02,-4.49986366e+00,1241.507041,-12821688.18
6.465000,0.00,-6.10963731e-02,1.75534739e+00,993.344449,-14799498.92
6.470000,0.00,-4.31475491e-02,4.88306475e+00,298.292137,-11146659.65
6.475000,0.00,-1.84173662e-02,4.48611910e+00,-230.195998,-5212551.64
6.480000,0.00,3.06454180e-03,4.32484809e+00,-61.531899,648313.15
6.485000,0.00,2.14553135e-02,2.77343824e+00,-334.091772,5514599.65
6.490000,0.00,3.22087232e-02,1.58418612e+00,-256.628286,8490372.63
6.495000,0.00,3.65216645e-02,6.18946696e-02,-383.194842,9329983.08
6.500000,0.00,3.08708586e-02,-2.43902930e+00,-496.684625,7468033.70
6.505000,0.00,1.33949211e-02,-4.42997449e+00,-332.248035,2947894.20
6.510000,0.00,-1.09859733e-02,-4.72561239e+00,322.793710,-2746498.16
6.515000,0.00,-2.87408514e-02,-2.22370068e+00,548.309501,-6944396.16
6.520000,0.00,-3.29124839e-02,5.35255012e-01,507.754870,-8041579.31
6.525000,0.00,-2.48020414e-02,2.53830371e+00,299.363893,-6184668.77
6.530000,0.00,-9.68741331e-03,3.18978884e+00,-51.555971,-2599713.95
6.535000,0.00,4.94978093e-03,2.59149158e+00,-169.889393,1086667.87
6.540000,0.00,1.50885494e-02,1.37367236e+00,-257.201758,3766470.16
6.545000,0.00,1.93313227e-02,4.12517872e-01,-163.272539,5013425.97
6.550000,0.00,1.92134249e-02,-4.86489204e-01,-197.337462,4910403.87
6.555000,0.00,1.40935796e-02,-1.58151306e+00,-207.553865,3460272.12
6.560000,0.00,4.23489145e-03,-2.22978414e+00,-58.879799,944799.24
6.565000,0.00,-7.06789567e-03,-2.13450759e+00,126.204440,-1819303.86
6.570000,0.00,-1.53906763e-02,-1.09675752e+00,248.992042,-3808560.97
6.575000,0.00,-1.75822775e-02,2.49238367e-01,276.212761,-4309498.82
6.580000,0.00,-1.31940922e-02,1.41732965e+00,174.033620,-3250520.87
6.585000,0.00,-4.62256914e-03,1.85014271e+00,-13.037329,-1207438.38
6.590000,0.00,3.85571777e-03,1.46126068e+00,-114.892919,892734.08
6.595000,0.00,9.50417694e-03,7.59603960e-01,-155.332597,2359356.01
6.600000,0.00,1.14718808e-02,5.61437159e-02,-126.639996,2916421.04
6.605000,0.00,1.02172319e-02,-5.42878079e-01,-107.096171,2598817.53
6.610000,0.00,6.31404814e-03,-9.87341698e-01,-67.444590,1581256.28
6.615000,0.00,8.23574175e-04,-1.14706359e+00,2.696358,175132.03
6.620000,0.00,-4.65528739e-03,-9.95153400e-01,64.363470,-1201195.92
6.625000,0.00,-8.49841488e-03,-4.87706509e-01,127.850399,-2123915.49
6.630000,0.00,-9.24370936e-03,2.00214082e-01,139.114879,-2278446.57
6.635000,0.00,-6.66222428e-03,7.84461020e-01,83.985324,-1641392.06
6.640000,0.00,-2.02583992e-03,9.98493209e-01,-1.304496,-515420.13
6.645000,0.00,2.62284364e-03,8.08556121e-01,-64.300883,632172.70
6.650000,0.00,5.72116083e-03,4.05881386e-01,-93.030530,1416654.36
6.655000,0.00,6.58482286e-03,-5.09155097e-02,-83.292321,1653643.28
6.660000,0.00,5.38776735e-03,-4.05053477e-01,-55.490011,1365109.68
6.665000,0.00,2.81937202e-03,-5.93547184e-01,-21.066712,714428.39
6.670000,0.00,-2.70862422e-04,-6.13103888e-01,13.534212,-75607.84
6.675000,0.00,-3.04342230e-03,-4.72386388e-01,42.634785,-776631.30
6.680000,0.00,-4.74564405e-03,-1.86460097e-01,67.914129,-1190270.97
6.685000,0.00,-4.80832818e-03,1.59990681e-01,66.367912,-1193653.69
6.690000,0.00,-3.26413673e-03,4.34371253e-01,39.000440,-806198.69
6.695000,0.00,-7.64333356e-04,5.32478269e-01,-0.653209,-189213.63
6.700000,0.00,1.72283936e-03,4.32123819e-01,-36.385984,424062.12
6.705000,0.00,3.33880659e-03,1.99997062e-01,-53.404170,827163.70
6.710000,0.00,3.66507869e-03,-6.48261817e-02,-48.219799,915728.30
6.715000,0.00,2.81000706e-03,-2.61200485e-01,-29.067192,708768.37
6.720000,0.00,1.23626027e-03,-3.49378365e-01,-6.609900,314264.18
6.725000,0.00,-5.08194591e-04,-3.31591580e-01,13.477562,-128031.88
6.730000,0.00,-1.92701126e-03,-2.23643948e-01,28.336591,-486739.52
6.735000,0.00,-2.64836968e-03,-5.81568445e-02,36.113751,-665128.87
6.740000,0.00,-2.49273891e-03,1.16714516e-01,31.849865,-622042.63
6.745000,0.00,-1.55944416e-03,2.44641663e-01,17.584424,-386130.15
6.750000,0.00,-1.97420039e-04,2.83410930e-01,-2.421427,-47084.66
6.755000,0.00,1.10566493e-03,2.22170301e-01,-20.890480,274890.48
6.760000,0.00,1.90749946e-03,9.15093612e-02,-29.386349,473843.86
6.765000,0.00,1.99684075e-03,-5.31927337e-02,-26.371766,498046.41
6.770000,0.00,1.44253213e-03,-1.59125672e-01,-15.189258,362187.48
6.775000,0.00,5.13718091e-04,-2.00869325e-01,-1.504123,130560.56
6.780000,0.00,-4.57044069e-04,-1.77580664e-01,10.290927,-113706.96
6.785000,0.00,-1.17910141e-03,-1.05120388e-01,17.619576,-296069.25
6.790000,0.00,-1.47105328e-03,-1.01115986e-02,19.443080,-369345.99
6.795000,0.00,-1.28836336e-03,7.99437770e-02,15.616763,-322333.69
6.800000,0.00,-7.23362640e-04,1.39185980e-01,7.398363,-179641.62
6.805000,0.00,2.19917366e-05,1.50173705e-01,-3.049485,6641.56
6.810000,0.00,6.93822387e-04,1.11000656e-01,-12.008914,173348.69
6.815000,0.00,1.07575850e-03,3.85305517e-02,-15.909559,267984.40
6.820000,0.00,1.07101809e-03,-3.88316385e-02,-14.012105,267023.57
6.825000,0.00,7.24862777e-04,-9.42496431e-02,-7.630128,181396.11
6.830000,0.00,1.90933622e-04,-1.12659843e-01,0.285845,48497.18
6.835000,0.00,-3.38666622e-04,-9.36632953e-02,6.878560,-84172.59
6.840000,0.00,-7.02087280e-04,-4.87105563e-02,10.455020,-175765.04
6.845000,0.00,-8.10915677e-04,5.26274950e-03,10.567666,-203349.94
6.850000,0.00,-6.61354333e-04,5.21471154e-02,7.698242,-165624.89
6.855000,0.00,-3.23171086e-04,7.90279089e-02,2.806556,-80516.23
6.860000,0.00,8.39311310e-05,7.92105409e-02,-2.667997,21433.06
6.865000,0.00,4.26715216e-04,5.43179381e-02,-6.935109,106827.68
6.870000,0.00,6.01277275e-04,1.41233866e-02,-8.591276,150078.73
6.875000,0.00,5.66807516e-04,-2.68006023e-02,-7.268816,141362.33
6.880000,0.00,3.55215874e-04,-5.47701141e-02,-3.632031,88732.26
6.885000,0.00,5.42368422e-05,-6.19338867e-02,0.754388,13787.18
6.890000,0.00,-2.29581450e-04,-4.86214660e-02,4.300129,-57153.80
6.895000,0.00,-4.09419449e-04,-2.18651430e-02,6.030448,-102346.79
6.900000,0.00,-4.42516149e-04,8.35445027e-03,5.716293,-110821.16
6.905000,0.00,-3.35865297e-04,3.26633782e-02,3.762363,-84127.40
6.910000,0.00,-1.36917287e-04,4.45093053e-02,0.894834,-34207.89
6.915000,0.00,8.43617970e-05,4.15840232e-02,-1.984807,21243.40
6.920000,0.00,2.57690984e-04,2.60423972e-02,-4.018218,64533.84
6.925000,0.00,3.33335472e-04,3.70479954e-03,-4.627946,83295.40
6.930000,0.00,2.96292293e-04,-1.77357392e-02,-3.693413,73947.64
6.935000,0.00,1.69136951e-04,-3.13893605e-02,-1.630319,42216.74
6.940000,0.00,1.80612367e-06,-3.35486124e-02,0.743485,498.98
6.945000,0.00,-1.47958349e-04,-2.47997297e-02,2.599714,-36896.22
6.950000,0.00,-2.34784490e-04,-9.25659847e-03,3.405592,-58657.07
6.955000,0.00,-2.38747698e-04,7.36876490e-03,3.050225,-59732.55
6.960000,0.00,-1.68163628e-04,1.98220821e-02,1.810018,-42111.14
6.965000,0.00,-5.31121873e-05,2.48174333e-02,0.165483,-13298.49
6.970000,0.00,6.63231324e-05,2.16809313e-02,-1.354816,16623.52
6.975000,0.00,1.52979998e-04,1.21743871e-02,-2.318278,38296.78
6.980000,0.00,1.83236836e-04,-2.07205276e-04,-2.480701,45815.34
6.985000,0.00,1.53035249e-04,-1.13387767e-02,-1.845573,38221.73
6.990000,0.00,7.77336756e-05,-1.78002021e-02,-0.678249,19398.00
6.995000,0.00,-1.43297403e-05,-1.79578723e-02,0.592419,-3581.42
7.000000,0.00,-9.22153554e-05,-1.24009075e-02,1.540198,-23023.35
7.005000,0.00,-1.32767894e-04,-3.52751582e-03,1.890401,-33167.37
7.010000,0.00,-1.27308402e-04,5.46742645e-03,1.602222,-31832.67
7.015000,0.00,-8.26925559e-05,1.17463602e-02,0.850030,-20698.08
7.020000,0.00,-1.71621405e-05,1.36878608e-02,-0.076162,-4306.26
7.025000,0.00,4.67160935e-05,1.11926895e-02,-0.875707,11686.88
7.030000,0.00,8.93882897e-05,5.50054901e-03,-1.324170,22366.37
7.035000,0.00,9.98349095e-05,-1.31883174e-03,-1.321372,24968.08
7.040000,0.00,7.80489431e-05,-7.04758862e-03,-0.907878,19504.14
7.045000,0.00,3.40438318e-05,-1.00003393e-02,-0.248504,8496.30
7.050000,0.00,-1.61453027e-05,-9.50837673e-03,0.426569,-4041.64
7.055000,0.00,-5.60676233e-05,-6.06432105e-03,0.898776,-14008.94
7.060000,0.00,-7.41787706e-05,-1.06647633e-03,1.035077,-18533.82
7.065000,0.00,-6.70824850e-05,3.73053108e-03,0.828341,-16768.38
7.070000,0.00,-3.97382442e-05,6.83398850e-03,0.384567,-9941.65
7.075000,0.00,-2.91346873e-06,7.46473382e-03,-0.128792,-736.06
7.080000,0.00,3.08844133e-05,5.70556745e-03,-0.544673,7720.63
7.085000,0.00,5.14822334e-05,2.36389832e-03,-0.747370,12876.56
7.090000,0.00,5.38862993e-05,-1.36071985e-03,-0.698481,13476.93
7.095000,0.00,3.92397258e-05,-4.27917074e-03,-0.438450,9809.34
7.100000,0.00,1.38466297e-05,-5.56655566e-03,-0.067655,3456.67
7.105000,0.00,-1.32678819e-05,-4.98045088e-03,0.288213,-3320.52
7.110000,0.00,-3.34241738e-05,-2.88937694e-03,0.517958,-8354.82
7.115000,0.00,-4.09978808e-05,-1.04856143e-04,0.560426,-10245.56
7.120000,0.00,-3.49152546e-05,2.42061127e-03,0.421225,-8726.59
7.125000,0.00,-1.85312331e-05,3.91686567e-03,0.164164,-4634.22
7.130000,0.00,1.91260840e-06,4.02517822e-03,-0.116233,475.13
7.135000,0.00,1.95831817e-05,2.86428536e-03,-0.329364,4894.48
7.140000,0.00,2.92653644e-05,9.35465230e-04,-0.416813,7317.79
7.145000,0.00,2.87974362e-05,-1.07943685e-03,-0.365724,7201.63
7.150000,0.00,1.93964399e-05,-2.54722766e-03,-0.206702,4849.77
7.155000,0.00,4.92052719e-06,-3.06933254e-03,0.000209,1228.79
7.160000,0.00,-9.59154316e-06,-2.57935970e-03,0.186215,-2399.52
7.165000,0.00,-1.95990440e-05,-1.33228340e-03,0.295203,-4900.00
7.170000,0.00,-2.24293176e-05,2.04293339e-04,0.300367,-5606.17
7.175000,0.00,-1.79358945e-05,1.51732715e-03,0.210398,-4482.81
7.180000,0.00,-8.29309067e-06,2.21635864e-03,0.063553,-2073.29
7.185000,0.00,2.93081093e-06,2.14626871e-03,-0.087605,731.72
7.190000,0.00,1.20506490e-05,1.41162607e-03,-0.194968,3011.87
7.195000,0.00,1.64380871e-05,3.14275823e-04,-0.229796,4109.69
7.200000,0.00,1.52275251e-05,-7.64333574e-04,-0.189306,3807.67
7.205000,0.00,9.39036199e-06,-1.49063171e-03,-0.094279,2348.10
7.210000,0.00,1.23350044e-06,-1.67605664e-03,0.020087,308.14
7.215000,0.00,-6.45683743e-06,-1.31927247e-03,0.116377,-1614.83
7.220000,0.00,-1.13281241e-05,-5.87266242e-04,0.166486,-2832.35
7.225000,0.00,-1.21489613e-05,2.52843106e-04,0.159377,-3036.98
7.230000,0.00,-9.08142093e-06,9.26722124e-04,0.102988,-2269.88
7.235000,0.00,-3.49067742e-06,1.23989408e-03,0.020073,-872.50
7.240000,0.00,2.60688982e-06,1.13152061e-03,-0.060456,651.47
7.245000,0.00,7.24701277e-06,6.80073083e-04,-0.113476,1811.41
7.250000,0.00,9.13077893e-06,6.36072477e-05,-0.125290,2282.62
7.255000,0.00,7.96110505e-06,-5.07367354e-04,-0.096685,1990.50
7.260000,0.00,4.42697313e-06,-8.59454882e-04,-0.040979,1106.99
7.265000,0.00,-1.18488503e-07,-9.06182472e-04,0.021592,-29.60
7.270000,0.00,-4.15030540e-06,-6.65199814e-04,0.070871,-1037.77
7.275000,0.00,-6.46359229e-06,-2.41653285e-04,0.092929,-1616.07
7.280000,0.00,-6.51473417e-06,2.13369923e-04,0.083686,-1628.67
7.285000,0.00,-4.52287554e-06,5.54371718e-04,0.049209,-1130.56
7.290000,0.00,-1.32378048e-06,6.86334522e-04,0.002873,-330.83
7.295000,0.00,1.95495467e-06,5.89551169e-04,-0.039546,488.70
7.300000,0.00,4.27805596e-06,3.18256406e-04,-0.065116,1069.39
